Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
54	-17522.5738846909	-17525.61786185122	2.7	-17522.5738846909	-3.043977160319698
55	-17517.694757825946	-17523.794829606497	2.7	-17517.694757825946	-6.100071780549759
56	-17504.972338921678	-17508.67558327205	2.7	-17504.972338921678	-3.7032443503688377
57	-17447.437299745186	-17453.43723798107	2.8	-17447.437299745186	-5.999938235883933
58	-17447.090605456462	-17450.61531813234	2.8	-17447.090605456462	-3.5247126758751026
59	-17434.13095517851	-17438.15352773801	2.9	-17434.13095517851	-4.022572559501545
60	-17430.68381349942	-17433.593347064943	2.9	-17430.68381349942	-2.909533565520472
61	-17429.813323795803	-17434.36704781715	2.9	-17429.813323795803	-4.553724021347282
62	-17416.949132635928	-17422.80862082078	3.0	-17416.949132635928	-5.859488184851476
63	-17407.019134279548	-17411.527330898847	3.0	-17407.019134279548	-4.508196619299447
64	-17400.930524265128	-17406.833356855448	3.0	-17400.930524265128	-5.902832590321251
65	-17398.36824839207	-17403.268904475583	3.0	-17398.36824839207	-4.900656083510018
66	-17389.03437840584	-17392.88746890714	3.1	-17389.03437840584	-3.8530905013031935
67	-17363.78599580425	-17367.57757711039	3.1	-17363.78599580425	-3.7915813061411185
68	-17357.101073129434	-17361.6887534884	3.1	-17357.101073129434	-4.587680358966831
69	-17353.259851155508	-17356.861089243397	3.2	-17353.259851155508	-3.6012380878875496
70	-17349.17882018313	-17352.03456677952	3.2	-17349.17882018313	-2.8557465963883533
71	-17347.798272083175	-17350.397748201838	3.2	-17347.798272083175	-2.599476118663854
72	-17331.681875850452	-17334.82819029204	3.3	-17331.681875850452	-3.146314441585676
73	-17319.159097675165	-17321.933003193386	3.3	-17319.159097675165	-2.7739055182199097
74	-17318.451328154075	-17321.761282510844	3.3	-17318.451328154075	-3.3099543567681344
75	-17310.710317338668	-17317.31460341263	3.3	-17310.710317338668	-6.604286073961435
76	-17309.33807398736	-17313.24465033528	3.4	-17309.33807398736	-3.9065763479189615
77	-17308.140286013328	-17311.861035752117	3.4	-17308.140286013328	-3.7207497387909925
78	-17307.409131837718	-17310.765983807512	3.4	-17307.409131837718	-3.3568519697947257
79	-17304.53424100314	-17309.219178694744	3.5	-17304.53424100314	-4.68493769160378
80	-17304.184408038807	-17309.52219864064	3.5	-17304.184408038807	-5.337790601830481
81	-17304.021073371314	-17307.332670558768	3.6	-17304.021073371314	-3.3115971874553036
82	-17303.239946845795	-17309.57820138628	3.6	-17303.239946845795	-6.338254540486459
83	-17303.16848597493	-17307.563790527907	3.6	-17303.16848597493	-4.3953045529776755
84	-17302.99657714479	-17308.416601060362	3.6	-17302.99657714479	-5.420023915571783
85	-17302.60896853705	-17306.418739257188	3.7	-17302.60896853705	-3.8097707201388467
86	-17302.580679956165	-17307.015298410766	3.7	-17302.580679956165	-4.4346184546014324
87	-17302.18846863737	-17307.03274060478	3.7	-17302.18846863737	-4.844271967410708
88	-17301.681562025504	-17306.22233284313	3.8	-17301.681562025504	-4.540770817626175
89	-17301.66074380454	-17306.395988880628	3.9	-17301.66074380454	-4.735245076087358
90	-17300.060948215374	-17303.884118217098	3.9	-17300.060948215374	-3.8231700017247787
91	-17299.583149376987	-17303.588702435576	3.9	-17299.583149376987	-4.005553058589564
92	-17298.944078125434	-17303.02253432825	3.9	-17298.944078125434	-4.078456202816134
93	-17298.784535487946	-17304.12553248269	4.0	-17298.784535487946	-5.340996994742935
94	-17298.52543894433	-17303.19139974066	4.0	-17298.52543894433	-4.665960796329404
95	-17298.298075150047	-17301.61001453142	4.0	-17298.298075150047	-3.3119393813735734
96	-17298.157595256573	-17301.692389221145	4.1	-17298.157595256573	-3.534793964574146
97	-17297.619922073372	-17301.85492177413	4.1	-17297.619922073372	-4.234999700759893
98	-17297.214675157153	-17301.180038035334	4.1	-17297.214675157153	-3.965362878183133
99	-17296.714054575765	-17301.21268632003	4.2	-17296.714054575765	-4.498631744262079
100	-17296.62912243714	-17300.70733611721	4.3	-17296.62912243714	-4.078213680068651
101	-17296.52984946368	-17300.30090503427	4.3	-17296.52984946368	-3.7710555705882944
102	-17296.394427383464	-17300.484428144584	4.3	-17296.394427383464	-4.090000761118464
103	-17296.341363284635	-17300.543651250107	4.4	-17296.341363284635	-4.202287965471125
104	-17295.825658140333	-17299.389208465447	4.4	-17295.825658140333	-3.563550325113451
105	-17295.533025994377	-17299.451576685162	4.4	-17295.533025994377	-3.9185506907845005
106	-17295.492713480104	-17298.977480111676	4.5	-17295.492713480104	-3.484766631570927
107	-17294.416119283724	-17298.252242938463	4.5	-17294.416119283724	-3.8361236547399757
108	-17294.363561694638	-17298.968609698964	4.6	-17294.363561694638	-4.605048004326308
109	-17293.790097158377	-17297.862968470832	4.7	-17293.790097158377	-4.07287131245401
110	-17293.783404079484	-17297.638071434176	4.7	-17293.783404079484	-3.854667354692776
111	-17293.71042397225	-17297.48316814736	4.7	-17293.71042397225	-3.772744175110304
112	-17293.65876796768	-17297.625968219763	4.8	-17293.65876796768	-3.9672002520807017
113	-17293.59206238929	-17297.719791363044	4.8	-17293.59206238929	-4.127728973754346
114	-17293.278825186313	-17297.22382394784	4.8	-17293.278825186313	-3.9449987615277635
115	-17293.24137907436	-17297.280242717625	4.9	-17293.24137907436	-4.0388636432648255
116	-17293.185106963963	-17296.9929105475	4.9	-17293.185106963963	-3.8078035835363755
117	-17293.159054135933	-17297.12085115359	4.9	-17293.159054135933	-3.9617970176579
118	-17293.145026051694	-17297.401825412457	5.0	-17293.145026051694	-4.256799360763256
119	-17293.12926184379	-17297.880003158512	5.1	-17293.12926184379	-4.750741314721981
120	-17293.105042189454	-17297.52668237248	5.1	-17293.105042189454	-4.421640183027535
121	-17293.015259432814	-17297.046146690616	5.2	-17293.015259432814	-4.030887257801489
122	-17292.99769801008	-17297.445603982513	5.2	-17292.99769801008	-4.447905972433686
123	-17292.828297548254	-17296.881716468884	5.2	-17292.828297548254	-4.0534189206303495
124	-17292.81626711794	-17296.890691528417	5.3	-17292.81626711794	-4.074424410474373
125	-17292.814038815814	-17296.560669222687	5.3	-17292.814038815814	-3.74663040687388
126	-17292.765539604185	-17297.79838649433	5.3	-17292.765539604185	-5.032846890147132
127	-17292.76367300572	-17297.98061544317	5.4	-17292.76367300572	-5.21694243745152
128	-17292.754988758195	-17296.69881410616	5.4	-17292.754988758195	-3.943825347962809
129	-17292.751852616988	-17297.88299578939	5.5	-17292.751852616988	-5.131143172401472
130	-17292.734547969	-17296.552208361	5.6	-17292.734547969	-3.817660392001784
131	-17292.730459927436	-17296.485357232	5.6	-17292.730459927436	-3.754897304562158
132	-17292.73027320498	-17296.787807641635	5.7	-17292.73027320498	-4.057534436656038
133	-17292.72948341962	-17296.719420846173	5.7	-17292.72948341962	-3.9899374265553265
134	-17292.713588219656	-17296.674683243516	5.7	-17292.713588219656	-3.961095023860275
135	-17292.671378346462	-17296.633083965422	5.8	-17292.671378346462	-3.9617056189608775
136	-17292.66703640437	-17296.544307995708	5.8	-17292.66703640437	-3.8772715913372817
137	-17292.65969740911	-17296.828546062105	5.8	-17292.65969740911	-4.168848652992956
138	-17292.532026382156	-17296.779372157253	5.9	-17292.532026382156	-4.24734577509696
139	-17292.51683305852	-17298.35452192804	6.0	-17292.51683305852	-5.837688869520526
140	-17292.514731876712	-17296.756833962932	6.0	-17292.514731876712	-4.242102086219732
141	-17292.43846968017	-17297.976370952154	6.0	-17292.43846968017	-5.537901271982859
142	-17292.41661701188	-17296.252354642358	6.1	-17292.41661701188	-3.835737630479284
143	-17292.397733972266	-17296.17413583124	6.1	-17292.397733972266	-3.776401858973448
144	-17292.38670358099	-17296.289120463127	6.2	-17292.38670358099	-3.9024168821374428
145	-17292.369606888384	-17296.22791603981	6.2	-17292.369606888384	-3.8583091514279335
146	-17292.348919866745	-17296.525719036897	6.2	-17292.348919866745	-4.176799170152561
147	-17292.347727131713	-17296.74993778508	6.3	-17292.347727131713	-4.402210653365697
148	-17292.33931887058	-17296.119556592446	6.3	-17292.33931887058	-3.7802377218662926
149	-17292.33351726395	-17296.349497688007	6.3	-17292.33351726395	-4.015980424056524
150	-17292.331845749715	-17296.169384423007	6.4	-17292.331845749715	-3.8375386732911823
151	-17292.32290485368	-17296.819598986905	6.4	-17292.32290485368	-4.496694133224231
152	-17292.29937833212	-17296.17395308255	6.5	-17292.29937833212	-3.8745747504277275
153	-17292.287708830037	-17296.129222840413	6.5	-17292.287708830037	-3.841514010374438
154	-17292.286228833793	-17296.203970024217	6.6	-17292.286228833793	-3.917741190424143
155	-17292.281531598714	-17296.10624962686	6.6	-17292.281531598714	-3.8247180281485558
156	-17292.27466700437	-17296.33122206012	6.6	-17292.27466700437	-4.056555055749271
