#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAC.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAG.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateAT.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateCG.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:alignment_twin" name="distribution">
#            <parameter id="rateGT.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:alignment_twin" rateAC="@rateAC.s:alignment_twin" rateAG="@rateAG.s:alignment_twin" rateAT="@rateAT.s:alignment_twin" rateCG="@rateCG.s:alignment_twin" rateGT="@rateGT.s:alignment_twin" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:alignment_twin" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
3525000	-11211.313240359916	-11190.27984032968	-21.033400030235367	-11190.27984032968	1.001824212939356	1.2968237589213802	1.0558392042576537	1.3014382684380874	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-4.200264783941544	1.4676903289110947
3526000	-11211.224039078857	-11189.791259491709	-21.43277958714796	-11189.791259491709	0.9506770284321635	1.3751135727558572	1.0558392042576537	1.563952008345643	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-4.335317941496569	1.2452324735400426
3527000	-11212.227673608171	-11190.90290607399	-21.324767534180275	-11190.90290607399	0.9742590450188512	1.3751135727558572	1.0558392042576537	1.563952008345643	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-4.227305888528884	2.3426770745537047
3528000	-11209.730141668078	-11188.569467516862	-21.160674151216995	-11188.569467516862	0.9877714585886813	1.3751135727558572	1.0558392042576537	1.563952008345643	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-4.0632125055656045	1.9782723885844644
3529000	-11212.448338037282	-11191.155996374768	-21.292341662514776	-11191.155996374768	0.9856282909485808	1.3751135727558572	1.0558392042576537	1.563952008345643	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-4.194880016863386	1.7740917471409035
3530000	-11214.605167919639	-11188.277937491182	-26.327230428456865	-11188.277937491182	0.9999250626241742	1.3751135727558572	1.0558392042576537	1.563952008345643	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-9.229768782805477	0.4699403787676578
3531000	-11214.42793037398	-11193.26227936963	-21.16565100435013	-11193.26227936963	0.9443413532251019	1.3751135727558572	1.2145798323700736	1.563952008345643	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-3.9271931470335666	1.3169307101265475
3532000	-11215.414065947274	-11192.471248004766	-22.94281794250902	-11192.471248004766	1.07711800057839	1.3751135727558572	1.2145798323700736	1.563952008345643	1.1981127394806563	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-5.704360085192455	0.9110060986971367
3533000	-11214.542184658245	-11193.15189872995	-21.390285928294773	-11193.15189872995	0.9572667355728789	1.3751135727558572	1.2145798323700736	1.6541143635547126	1.0366815023692932	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-4.243194377477927	1.3989569381325093
3534000	-11216.841327129496	-11195.090870036607	-21.750457092889047	-11195.090870036607	1.027344398640157	1.3426692348314102	0.9931532339404158	1.6541143635547126	1.0726938502733243	1.1261274448040972	0.2536985201458258	0.24314944262558053	0.2590470530182966	0.24410498421029778	-4.795527113253197	1.1384070213078548
3535000	-11214.964910196399	-11193.222987386545	-21.74192280985356	-11193.222987386545	1.1425765834962869	1.3426692348314102	0.9931532339404158	1.4173213732223644	1.0726938502733243	1.1261274448040972	0.2570245812903601	0.24314944262558053	0.2590470530182966	0.24077892306576346	-4.957444283544759	1.9641053115527751
3536000	-11210.805991690342	-11189.639657133306	-21.166334557035775	-11189.639657133306	1.0343210625825352	1.3426692348314102	0.9931532339404158	1.3207628270862914	1.1495699160765336	1.1261274448040972	0.2596784494749883	0.24314944262558053	0.2563931848336684	0.24077892306576346	-4.385101534368525	2.183347087067186
3537000	-11215.966930066466	-11194.666619735219	-21.300310331247836	-11194.666619735219	1.0100716765935476	1.3426692348314102	0.9931532339404158	1.4576761678387344	1.072193425562038	1.1261274448040972	0.2596784494749883	0.24314944262558053	0.2563931848336684	0.24077892306576346	-4.485618627826354	1.9268181623082723
3538000	-11214.034388145003	-11193.062186640673	-20.972201504330144	-11193.062186640673	0.9575446431987139	1.3426692348314102	0.9931532339404158	1.586913639938042	1.072193425562038	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2563931848336684	0.24077892306576346	-4.063885908677705	1.8567343846030284
3539000	-11212.20778984053	-11190.707612004162	-21.500177836367527	-11190.707612004162	1.0765990621638601	1.3426692348314102	1.1849675354503446	1.586913639938042	1.072193425562038	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2563931848336684	0.24077892306576346	-4.4145151195029495	1.741993583043861
3540000	-11210.202107386644	-11188.119187058883	-22.082920327761332	-11188.119187058883	1.0180187933388074	1.3426692348314102	1.1849675354503446	1.586913639938042	1.1904825681595699	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-4.886009046103741	2.5851318555774863
3541000	-11210.463975738288	-11189.314928911532	-21.14904682675657	-11189.314928911532	0.9725556108249427	1.3804169889430893	1.1849675354503446	1.586913639938042	1.1904825681595699	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-3.9220210502069324	1.5331127139675058
3542000	-11214.180407888121	-11193.23555945437	-20.944848433751837	-11193.23555945437	0.9475780311356148	1.3804169889430893	1.1849675354503446	1.586913639938042	1.1904825681595699	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-3.7178226572021993	1.6620504018742244
3543000	-11218.174174959673	-11193.728001972719	-24.446172986955094	-11193.728001972719	1.0274584671999871	1.2328063647674505	1.184785797448382	1.504152020312352	1.1904825681595699	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-7.400660701841316	0.648078546884261
3544000	-11211.151635719965	-11189.15386695214	-21.997768767826468	-11189.15386695214	0.9827526735119249	1.2328063647674505	1.184785797448382	1.403846458619012	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-5.191246106805336	2.8914789913461814
3545000	-11215.14513138734	-11193.865109296474	-21.28002209086702	-11193.865109296474	1.0298414150557758	1.2328063647674505	1.184785797448382	1.403846458619012	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-4.473499429845889	2.2800142594862574
3546000	-11216.610910918012	-11196.18225760833	-20.428653309681863	-11196.18225760833	0.9296747558792466	1.2090666353832784	0.9007942560051935	1.4471998895999667	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-3.8842855809647476	2.179390836668737
3547000	-11213.44301225985	-11192.36211909191	-21.08089316794098	-11192.36211909191	1.0499734863905679	1.2090666353832784	0.9007942560051935	1.4471998895999667	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-4.536525439223865	1.9581468083865354
3548000	-11211.576953055168	-11190.231765922705	-21.34518713246276	-11190.231765922705	1.040040856916315	1.2240338658761651	0.9007942560051935	1.4471998895999667	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-4.787634673302407	2.5122227968059536
3549000	-11215.977024902226	-11195.704690797522	-20.272334104704083	-11195.704690797522	0.9299358316990389	1.2240338658761651	0.9007942560051935	1.4471998895999667	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-3.7147816455437344	1.8895001587268385
3550000	-11210.94692454246	-11190.371964417307	-20.574960125153435	-11190.371964417307	0.9519307608369877	1.2240338658761651	0.9007942560051935	1.4471998895999667	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-4.017407665993085	2.0949384890231944
3551000	-11210.26482830434	-11189.954743759256	-20.310084545084624	-11189.954743759256	0.9929094858523859	1.2240338658761651	0.9007942560051935	1.207439706154359	1.0204656797288605	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-3.9485800902606734	1.6584052834567773
3552000	-11213.144668468205	-11192.064085498407	-21.080582969797685	-11192.064085498407	1.048498889123709	1.2240338658761651	0.9007942560051935	1.207439706154359	0.9115070347438499	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-4.837243666513055	2.610573465075595
3553000	-11215.261439907814	-11194.079455379468	-21.181984528346405	-11194.079455379468	1.059071768988533	1.2240338658761651	0.9007942560051935	1.207439706154359	0.9115070347438499	1.1261274448040972	0.25413210939770325	0.24869578270286558	0.2552520555505226	0.24192005234890923	-4.938645225061773	1.139670714068058
3554000	-11214.147747227951	-11192.397460122162	-21.750287105789102	-11192.397460122162	1.0556362470673857	1.2240338658761651	0.9007942560051935	1.207439706154359	0.9115070347438499	1.1261274448040972	0.25413210939770325	0.2441381725605071	0.25980966569288105	0.24192005234890923	-5.506947802504472	2.739556956346862
3555000	-11213.386398276667	-11192.347265353488	-21.039132923178414	-11192.347265353488	1.0774407088667979	1.2240338658761651	1.02660407254246	1.3323547676242706	0.9616374844089776	1.1261274448040972	0.25413210939770325	0.2441381725605071	0.25980966569288105	0.24192005234890923	-4.503415836715536	2.0440322238485944
3556000	-11211.570148644765	-11190.715103634358	-20.85504501040646	-11190.715103634358	1.043205613673824	1.2240338658761651	1.02660407254246	1.3323547676242706	1.075433107698167	1.1261274448040972	0.25413210939770325	0.2441381725605071	0.25980966569288105	0.24192005234890923	-4.201699215921014	1.5960214067878307
3557000	-11213.652718750682	-11193.292116830271	-20.360601920410407	-11193.292116830271	0.9801636073344547	1.2240338658761651	0.96056146882806	1.3323547676242706	1.075433107698167	1.1261274448040972	0.25457079024705037	0.2441381725605071	0.25937098484353394	0.24192005234890923	-3.7737272143762475	1.82739371609024
3558000	-11216.827362689479	-11195.734796865758	-21.09256582372052	-11195.734796865758	1.1099455084185512	1.1762534934575877	0.96056146882806	1.1563362038002802	1.075433107698167	1.1261274448040972	0.25457079024705037	0.2441381725605071	0.25937098484353394	0.24192005234890923	-4.700504358970294	2.0832450603239994
3559000	-11212.280791672849	-11192.086831939636	-20.1939597332133	-11192.086831939636	1.0008135876695758	1.1762534934575877	0.96056146882806	1.1563362038002802	1.075433107698167	1.0666116796748402	0.25457079024705037	0.2441381725605071	0.25937098484353394	0.24192005234890923	-3.8594326955737825	1.6695616275067489
3560000	-11211.365807217278	-11191.050542554738	-20.315264662540628	-11191.050542554738	1.0278987282147725	1.1762534934575877	0.96056146882806	1.1563362038002802	1.075433107698167	1.0666116796748402	0.25457079024705037	0.2441381725605071	0.25937098484353394	0.24192005234890923	-3.980737624901109	1.8127028628570823
3561000	-11214.42974252446	-11193.349396648606	-21.080345875855134	-11193.349396648606	0.9531203437503768	1.1762534934575877	1.0019622112224442	1.1563362038002802	1.075433107698167	1.0666116796748402	0.25457079024705037	0.2393589405173279	0.25937098484353394	0.24669928439208844	-4.703661089907847	2.66564539955368
3562000	-11212.483730130658	-11192.003406484215	-20.480323646442777	-11192.003406484215	0.9764698686324355	1.1762534934575877	1.0019622112224442	1.1563362038002802	1.075433107698167	1.0666116796748402	0.25457079024705037	0.2393589405173279	0.26458798475455686	0.2414822844810655	-4.103638860495489	2.2728376072085665
3563000	-11213.861355068204	-11192.478028396292	-21.383326671912908	-11192.478028396292	1.0186242782272443	1.1762534934575877	1.0019622112224442	1.1563362038002802	1.075433107698167	1.0666116796748402	0.25457079024705037	0.2393589405173279	0.26458798475455686	0.2414822844810655	-5.006641885965621	2.573566831023219
3564000	-11212.766103848899	-11189.526238014425	-23.239865834474116	-11189.526238014425	0.9683385877872557	1.1762534934575877	1.0019622112224442	1.2491233539780922	1.075433107698167	1.0666116796748402	0.25457079024705037	0.2393589405173279	0.26458798475455686	0.2414822844810655	-6.780576178091335	3.498740610953225
3565000	-11209.292100799374	-11188.223046535111	-21.069054264262558	-11188.223046535111	1.0012467059796857	1.1762534934575877	1.033019825007163	1.2491233539780922	0.9568163145499083	1.0666116796748402	0.25457079024705037	0.24318919053164775	0.26458798475455686	0.23765203446674565	-4.70209756841205	2.5412078619881835
3566000	-11212.302399093373	-11191.121738301881	-21.18066079149176	-11191.121738301881	0.9577861207654808	1.1762534934575877	1.033019825007163	1.4928632045416392	0.9568163145499083	1.0666116796748402	0.25457079024705037	0.24318919053164775	0.26458798475455686	0.23765203446674565	-4.61998890430546	1.1625331355945607
3567000	-11210.67440647089	-11190.740878743913	-19.9335277269764	-11190.740878743913	0.9719640018785066	1.1762534934575877	1.033019825007163	1.2551497418854973	0.9415310751003215	1.0755646430036028	0.25457079024705037	0.24318919053164775	0.2604140218269937	0.2418259973943088	-3.5693873847220052	1.9619662508373286
3568000	-11210.530055766365	-11190.466510693528	-20.063545072837528	-11190.466510693528	0.9979200217566471	1.1762534934575877	1.033019825007163	1.3156605535384711	0.9415310751003215	0.9195930372687152	0.25457079024705037	0.24318919053164775	0.2604140218269937	0.2418259973943088	-3.8130573681647952	1.9380704725356537
3569000	-11212.31727680576	-11191.850826884178	-20.46644992158185	-11191.850826884178	0.9542035394929452	1.1762534934575877	1.033019825007163	1.1870578844531225	0.9415310751003215	1.017311335139021	0.25457079024705037	0.24406812638527683	0.2595350859733646	0.2418259973943088	-4.220830690961814	1.330653636411194
3570000	-11214.998355180003	-11194.109124679311	-20.889230500691173	-11194.109124679311	1.0100845246463188	1.1762534934575877	1.033019825007163	1.1870578844531225	0.9415310751003215	1.017311335139021	0.25457079024705037	0.24406812638527683	0.2544020992206799	0.24695898414699347	-4.643611270071131	1.2300497383210802
3571000	-11212.363778253743	-11192.093516432828	-20.270261820915405	-11192.093516432828	1.0277842463236082	1.1762534934575877	1.033019825007163	1.1870578844531225	0.9415310751003215	1.017311335139021	0.25457079024705037	0.24406812638527683	0.2544020992206799	0.24695898414699347	-4.024642590295366	1.9626784414317802
3572000	-11210.789579802242	-11190.444339012922	-20.34524078932048	-11190.444339012922	1.0274160515528645	1.1762534934575877	1.033019825007163	1.1870578844531225	0.9280744012308552	1.017311335139021	0.25457079024705037	0.2514946770686649	0.2544020992206799	0.23953243346360542	-4.114642903766195	1.766378848320992
3573000	-11211.09494743649	-11190.53019446243	-20.564752974059648	-11190.53019446243	1.0154167953841375	1.1762534934575877	1.033019825007163	1.1870578844531225	0.9280744012308552	1.017311335139021	0.25457079024705037	0.2514946770686649	0.2544020992206799	0.23953243346360542	-4.334155088505361	1.633717019055956
3574000	-11212.084445507393	-11191.619762136545	-20.46468337084871	-11191.619762136545	0.9856777703633146	1.1762534934575877	0.9452467352569266	1.1870578844531225	0.9280744012308552	0.8853125238110905	0.25457079024705037	0.2514946770686649	0.2544020992206799	0.23953243346360542	-4.468058784056378	1.2548629663175068
3575000	-11213.915097511808	-11194.230223634777	-19.684873877031684	-11194.230223634777	0.9089750995054415	1.1762534934575877	0.9452467352569266	1.1619840698674428	0.9280744012308552	0.8853125238110905	0.2574324942182095	0.2514946770686649	0.25154039524952077	0.23953243346360542	-3.7110381558386742	2.3955892960510528
3576000	-11213.675860502244	-11193.537721348544	-20.138139153698948	-11193.537721348544	0.9807024975849378	1.1762534934575877	0.9555738615366987	1.1067949464548608	0.9280744012308552	1.0192108486571134	0.24873383364585178	0.2514946770686649	0.25154039524952077	0.24823109403596316	-4.05801985374997	1.6809434436452109
3577000	-11218.160100764002	-11198.08027597066	-20.079824793341363	-11198.08027597066	0.97017448271576	1.0030821738268696	0.9555738615366987	1.1067949464548608	0.9280744012308552	0.9927669022916363	0.2634159459416191	0.23681256477289755	0.25154039524952077	0.24823109403596316	-4.195934752602928	2.4970813776074126
3578000	-11211.44916366495	-11191.125752018936	-20.32341164601518	-11191.125752018936	1.0282445321772442	1.2589929837251872	0.9555738615366987	1.1067949464548608	0.9280744012308552	0.9927669022916363	0.2634159459416191	0.23681256477289755	0.25154039524952077	0.24823109403596316	-4.198057513226114	1.6619826450654238
3579000	-11215.5206653569	-11194.942796473668	-20.577868883232533	-11194.942796473668	1.0058879042488746	1.2589929837251872	0.9555738615366987	1.1067949464548608	0.9583476095303611	1.0345048984077445	0.2634159459416191	0.23681256477289755	0.25154039524952077	0.24823109403596316	-4.37569668506598	1.3283991164776392
3580000	-11214.870622504006	-11194.705787253368	-20.164835250638326	-11194.705787253368	0.9761056412679874	1.2589929837251872	0.9555738615366987	1.1067949464548608	0.9583476095303611	0.9280060713300078	0.2634159459416191	0.23681256477289755	0.25154039524952077	0.24823109403596316	-4.0765208944024005	2.0926595186871677
3581000	-11215.42963529884	-11195.181604187817	-20.248031111023764	-11195.181604187817	1.0024050894828802	1.2589929837251872	0.9555738615366987	1.1067949464548608	0.8265841929244464	0.9280060713300078	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-4.313406439788645	2.3112940224741068
3582000	-11214.779151754405	-11194.67216217053	-20.10698958387525	-11194.67216217053	0.9764575887493653	1.009883273711427	0.939609562633484	1.1067949464548608	1.0264529627895103	0.9280060713300078	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-4.197811527260284	1.8771429027574242
3583000	-11211.872719790043	-11190.850384428028	-21.02233536201445	-11190.850384428028	0.9425690969628381	1.1932455334939478	0.939609562633484	1.1490074616563422	1.0264529627895103	0.9280060713300078	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-4.8965411713657865	2.803115774247173
3584000	-11214.524164352797	-11193.782181195695	-20.74198315710318	-11193.782181195695	1.0797089789759233	1.1159139796256776	0.939609562633484	1.1490074616563422	0.9271284008477444	0.9280060713300078	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-4.7941912994669975	2.1994222484655133
3585000	-11211.035287666798	-11190.974648296242	-20.06063937055635	-11190.974648296242	1.0078448502038233	1.1159139796256776	0.939609562633484	1.1490074616563422	0.9271284008477444	0.9280060713300078	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-4.112847512920162	1.426814281114285
3586000	-11211.727733982365	-11191.313675221334	-20.414058761031143	-11191.313675221334	1.0206542937743295	1.1528313955168996	0.939609562633484	1.1490074616563422	1.0137989138179195	0.9280060713300078	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-4.33808885661545	1.5278390595838378
3587000	-11209.67982291201	-11189.458667671559	-20.22115524045217	-11189.458667671559	1.0166817931773908	1.1528313955168996	0.939609562633484	1.1490074616563422	0.9595359898474145	0.9763619147007422	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-4.14978026954986	1.9627598941288267
3588000	-11212.841018837826	-11192.815182396533	-20.02583644129385	-11192.815182396533	0.969168473591381	1.1528313955168996	0.939609562633484	1.1490074616563422	0.9595359898474145	0.9763619147007422	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-3.954461470391543	1.6353582051054167
3589000	-11214.696826081798	-11195.262565411875	-19.43426066992228	-11195.262565411875	0.9320011447482176	1.1528313955168996	0.7626214580265361	1.1490074616563422	0.9595359898474145	0.9763619147007422	0.26295886538650043	0.23726964532801623	0.25154039524952077	0.24823109403596316	-3.570002617063573	1.909559081127625
3590000	-11216.524588846416	-11195.464717601693	-21.059871244722434	-11195.464717601693	0.9822615940092374	1.237118926921351	1.0935506530625365	1.268950937365642	1.120861194455095	0.9763619147007422	0.2646643061587295	0.23726964532801623	0.25154039524952077	0.2465256532637341	-4.491112823237278	2.664191901736618
3591000	-11214.970555062268	-11193.882278156938	-21.08827690532934	-11193.882278156938	1.0457866001001461	1.0969995070021143	1.0935506530625365	1.268950937365642	1.120861194455095	1.0811135164749581	0.2646643061587295	0.23726964532801623	0.25154039524952077	0.2465256532637341	-4.540433622773495	2.4286339165492796
3592000	-11216.399212021961	-11194.418276086324	-21.98093593563641	-11194.418276086324	0.9635325239007418	1.0969995070021143	1.0935506530625365	1.268950937365642	1.120861194455095	1.0811135164749581	0.2646643061587295	0.23726964532801623	0.25250691372661366	0.24555913478664124	-5.433092653080563	3.0320668641530215
3593000	-11216.65453466898	-11195.736184412663	-20.918350256316675	-11195.736184412663	0.9917859929165328	1.0969995070021143	1.0935506530625365	1.4639953443375484	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-4.215172758667814	1.540325753825383
3594000	-11210.667168811902	-11189.524478193167	-21.14269061873508	-11189.524478193167	1.0109778181822398	1.3170691795528862	0.9515768375728454	1.4639953443375484	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-4.383027625068163	1.3030055919992254
3595000	-11212.823615517753	-11191.449391866687	-21.374223651066416	-11191.449391866687	0.9934473890666151	1.246790229760578	0.9515768375728454	1.4639953443375484	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-4.6736832434222375	1.1756544058763
3596000	-11212.369623236516	-11191.06847242423	-21.301150812288043	-11191.06847242423	0.9564123764980761	1.246790229760578	0.9515768375728454	1.4639953443375484	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-4.600610404643863	1.1473752474739578
3597000	-11211.25985783319	-11190.675538433938	-20.58431939925257	-11190.675538433938	0.990467559090083	1.327638508031165	0.9515768375728454	1.4639953443375484	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-3.8160062588963735	1.937574948263134
3598000	-11213.389800550634	-11191.99867485819	-21.391125692443566	-11191.99867485819	0.9753185448906199	1.327638508031165	0.9515768375728454	1.498712443145623	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-4.597075566024129	1.1750606074930094
3599000	-11215.96871160923	-11192.510232621291	-23.458478987939895	-11192.510232621291	0.9950071170775363	1.327638508031165	0.9515768375728454	1.498712443145623	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-6.664428861520455	3.4688863874069344
3600000	-11214.330708515668	-11192.659617580288	-21.671090935381073	-11192.659617580288	1.0059994266220793	1.4083421199475445	0.9515768375728454	1.468577488817243	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2605540474492596	0.23948121449780133	-4.8352196326408174	2.4909257158945026
3601000	-11220.708928441818	-11197.735524520423	-22.973403921394155	-11197.735524520423	1.0316613051075898	1.4083421199475445	0.9515768375728454	1.468577488817243	1.120861194455095	1.0811135164749581	0.2626950927249235	0.23726964532801623	0.2662710401435873	0.23376422180347356	-6.1375326186539	0.8198826716306236
