Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
28	-11285.482672432752	-11292.327792430235	3.6	-11285.482672432752	-6.845119997481851
29	-11285.107888162058	-11293.16720173656	3.4	-11285.107888162058	-8.059313574502943
30	-11278.745726389066	-11286.342945453069	3.4	-11278.745726389066	-7.597219064002053
31	-11272.31015962494	-11280.541628479054	3.4	-11272.31015962494	-8.231468854113519
32	-11248.936967642998	-11258.072292901948	3.4	-11248.936967642998	-9.13532525894985
33	-11241.696531429932	-11248.759488378533	3.4	-11241.696531429932	-7.0629569486016415
34	-11221.056655547056	-11228.613824286052	3.4	-11221.056655547056	-7.557168738996023
35	-11219.086354363228	-11225.828127220815	3.4	-11219.086354363228	-6.74177285758775
36	-11216.1472639942	-11222.766627652325	3.4	-11216.1472639942	-6.619363658124329
37	-11213.030280774361	-11220.046261386931	3.4	-11213.030280774361	-7.015980612570444
38	-11206.321993629226	-11212.836520994699	3.4	-11206.321993629226	-6.514527365471941
39	-11203.113760302751	-11210.051539143375	3.4	-11203.113760302751	-6.937778840624195
40	-11202.707334395382	-11210.260487474858	3.4	-11202.707334395382	-7.553153079476753
41	-11200.06978690293	-11206.52662134003	3.4	-11200.06978690293	-6.456834437099243
42	-11198.117415836588	-11205.226676267393	3.4	-11198.117415836588	-7.1092604308050245
43	-11197.898965772949	-11204.619355997824	3.5	-11197.898965772949	-6.720390224874556
44	-11197.110643920902	-11204.349558985596	3.5	-11197.110643920902	-7.238915064694664
45	-11195.971727539121	-11203.425903259606	3.5	-11195.971727539121	-7.454175720485059
46	-11194.637473359491	-11202.779433236094	3.5	-11194.637473359491	-8.141959876601803
47	-11194.583114224872	-11201.5772413516	3.6	-11194.583114224872	-6.994127126728297
48	-11194.41275609642	-11201.18880807921	3.6	-11194.41275609642	-6.776051982789505
49	-11192.30285253027	-11199.603837370078	3.5	-11192.30285253027	-7.300984839807511
50	-11192.01645138098	-11200.326323732981	3.5	-11192.01645138098	-8.309872352001321
51	-11191.987207933413	-11198.816006162348	3.5	-11191.987207933413	-6.828798228934119
52	-11191.95445530171	-11200.041727434264	3.6	-11191.95445530171	-8.087272132553442
53	-11191.750831394551	-11198.805500169681	3.6	-11191.750831394551	-7.054668775131127
54	-11191.617653224053	-11198.341491431398	3.6	-11191.617653224053	-6.723838207345221
55	-11191.392568110414	-11198.142318689479	3.6	-11191.392568110414	-6.7497505790657755
56	-11191.347991199069	-11198.263829714337	3.7	-11191.347991199069	-6.915838515266955
57	-11191.343502324618	-11198.939169652138	3.7	-11191.343502324618	-7.595667327519491
58	-11191.042549119005	-11198.31244439988	3.8	-11191.042549119005	-7.26989528087491
59	-11190.892522434713	-11198.126542994101	3.5	-11190.892522434713	-7.234020559388362
60	-11190.884665858226	-11197.78964776362	3.5	-11190.884665858226	-6.904981905394181
61	-11190.84507648654	-11197.79047792023	3.6	-11190.84507648654	-6.945401433692073
62	-11190.831554748589	-11197.69376264989	3.6	-11190.831554748589	-6.862207901300638
63	-11190.81731239588	-11199.817157758522	3.7	-11190.81731239588	-8.999845362641498
64	-11190.670725759723	-11197.52444764296	3.7	-11190.670725759723	-6.853721883236484
65	-11190.606010967324	-11197.386104374698	3.7	-11190.606010967324	-6.780093407375712
66	-11190.493003857075	-11197.241315291712	3.8	-11190.493003857075	-6.748311434638127
67	-11190.462425287911	-11197.311310879015	3.8	-11190.462425287911	-6.848885591103909
68	-11190.455749883291	-11197.394335900002	3.8	-11190.455749883291	-6.93858601671216
69	-11190.437241895748	-11198.12058334403	3.8	-11190.437241895748	-7.683341448282727
70	-11190.324625095513	-11197.127016386325	3.8	-11190.324625095513	-6.802391290811666
71	-11190.30773913138	-11197.576418061455	3.9	-11190.30773913138	-7.268678930075678
72	-11190.306628718277	-11197.146534134212	3.9	-11190.306628718277	-6.839905415934683
73	-11190.296251564785	-11197.88476413965	3.9	-11190.296251564785	-7.588512574865345
74	-11190.294244326415	-11197.683682774936	4.0	-11190.294244326415	-7.389438448520837
75	-11190.292362818747	-11197.744751533319	4.0	-11190.292362818747	-7.452388714571151
76	-11190.262824340198	-11197.844732558586	4.1	-11190.262824340198	-7.58190821838786
77	-11190.245235340388	-11197.068344393607	4.1	-11190.245235340388	-6.823109053219183
78	-11190.243386747019	-11197.33253021312	4.2	-11190.243386747019	-7.089143466100253
79	-11190.242681929021	-11197.444174813123	4.0	-11190.242681929021	-7.201492884101822
80	-11190.23998976595	-11197.038468110648	4.1	-11190.23998976595	-6.798478344698159
81	-11190.238237090885	-11197.047731344406	4.1	-11190.238237090885	-6.80949425351997
82	-11190.220649235034	-11197.064535153575	4.2	-11190.220649235034	-6.843885918540474
83	-11190.22020880144	-11197.155906776497	4.2	-11190.22020880144	-6.935697975056538
84	-11190.216108101182	-11197.226113233866	4.3	-11190.216108101182	-7.0100051326847606
85	-11190.214832059517	-11197.03058196704	4.3	-11190.214832059517	-6.8157499075230366
