Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
73	-9629.50053299895	-9634.057912493216	4.5	-9629.50053299895	-4.557379494264292
74	-9629.49073541529	-9635.26888840165	4.5	-9629.49073541529	-5.778152986359847
75	-9629.473794285901	-9635.072609747704	4.6	-9629.473794285901	-5.598815461801801
76	-9629.473129026654	-9634.050021503044	4.6	-9629.473129026654	-4.576892476389883
77	-9629.460468811538	-9635.078703456336	4.7	-9629.460468811538	-5.618234644798976
78	-9629.396362547295	-9634.366064987129	4.7	-9629.396362547295	-4.969702439833045
79	-9629.385380303851	-9634.003717233934	4.5	-9629.385380303851	-4.618336930082523
80	-9629.384985370194	-9634.445521844265	4.5	-9629.384985370194	-5.060536474071818
81	-9629.35858649235	-9634.342663678768	4.6	-9629.35858649235	-4.984077186417987
82	-9629.352718970322	-9634.574548565242	4.6	-9629.352718970322	-5.221829594921466
83	-9629.341049649658	-9634.01137574926	4.7	-9629.341049649658	-4.670326099601687
84	-9629.307906090733	-9634.172994066688	4.7	-9629.307906090733	-4.865087975955796
85	-9629.3056525364	-9634.428414588698	4.8	-9629.3056525364	-5.122762052296931
86	-9629.297177473467	-9634.038335181627	4.8	-9629.297177473467	-4.741157708161143
87	-9629.293708722858	-9634.178138094392	4.9	-9629.293708722858	-4.8844293715332805
88	-9629.286006226275	-9633.793825319837	4.9	-9629.286006226275	-4.507819093562547
89	-9629.27998701054	-9633.93034793019	4.8	-9629.27998701054	-4.650360919652016
90	-9629.276599672716	-9633.919753730539	4.9	-9629.276599672716	-4.643154057822516
91	-9629.250818485922	-9634.07574301552	4.9	-9629.250818485922	-4.824924529598606
92	-9629.244751682332	-9633.70191862258	5.0	-9629.244751682332	-4.457166940248128
93	-9629.24318652263	-9634.023478363457	5.0	-9629.24318652263	-4.780291840827338
94	-9629.241672786013	-9633.885442541776	5.1	-9629.241672786013	-4.6437697557623085
95	-9629.23786958776	-9633.883938792944	5.1	-9629.23786958776	-4.646069205183767
96	-9629.23335725382	-9634.205097970585	5.2	-9629.23335725382	-4.971740716765571
97	-9629.232307356839	-9633.844906240767	5.2	-9629.232307356839	-4.612598883928307
98	-9629.23225481264	-9633.70839327542	5.3	-9629.23225481264	-4.47613846278049
99	-9629.22993189228	-9634.956968655808	5.2	-9629.22993189228	-5.727036763528264
100	-9629.229149346746	-9635.00398137018	5.2	-9629.229149346746	-5.77483202343467
101	-9629.228929079722	-9634.424807869678	5.3	-9629.228929079722	-5.195878789956754
102	-9629.225540919848	-9633.866145546435	5.3	-9629.225540919848	-4.640604626586803
103	-9629.222844372602	-9633.829531845184	5.4	-9629.222844372602	-4.606687472582664
104	-9629.219634307428	-9633.964928267713	5.4	-9629.219634307428	-4.745293960284002
105	-9629.217777405163	-9633.692220205945	5.5	-9629.217777405163	-4.4744428007807375
