Sample	NSlikelihood	posterior	ESS(posterior)	likelihood	prior
72	-6585.738480228625	-6588.83053160597	4.7	-6585.738480228625	-3.0920513773442124
73	-6585.632808731075	-6587.613766523129	4.7	-6585.632808731075	-1.9809577920542865
74	-6585.443226344441	-6587.089940234962	4.8	-6585.443226344441	-1.6467138905212682
75	-6585.439220092577	-6588.568722741416	4.9	-6585.439220092577	-3.1295026488396323
76	-6585.4118532935345	-6586.982881183251	4.9	-6585.4118532935345	-1.571027889716446
77	-6585.292466090254	-6586.779742827215	5.0	-6585.292466090254	-1.4872767369613593
78	-6585.285507255525	-6587.003528132398	5.0	-6585.285507255525	-1.7180208768734408
79	-6585.214901624937	-6588.063198405626	5.2	-6585.214901624937	-2.8482967806891546
80	-6585.191908852644	-6588.6131282883725	5.2	-6585.191908852644	-3.421219435728859
81	-6585.181394719741	-6586.958388013315	5.3	-6585.181394719741	-1.776993293574119
82	-6585.130251577802	-6587.074655423055	5.4	-6585.130251577802	-1.9444038452540213
83	-6585.12184965276	-6586.641182653273	5.4	-6585.12184965276	-1.5193330005127623
84	-6585.092855554202	-6587.195598037481	5.5	-6585.092855554202	-2.1027424832794614
85	-6585.089908548361	-6587.231382445761	5.5	-6585.089908548361	-2.1414738973997216
86	-6585.087626301831	-6588.844237182496	5.6	-6585.087626301831	-3.756610880665181
87	-6585.084253807776	-6587.354258773655	5.7	-6585.084253807776	-2.2700049658789516
88	-6585.071228379643	-6586.6541116693115	5.7	-6585.071228379643	-1.5828832896685665
89	-6585.07109475713	-6586.840611380331	6.1	-6585.07109475713	-1.7695166232014945
90	-6585.066520709284	-6586.710879413165	6.1	-6585.066520709284	-1.6443587038804977
91	-6585.066152587649	-6587.7098856945895	6.2	-6585.066152587649	-2.64373310693965
92	-6585.064767126306	-6586.709066960827	6.2	-6585.064767126306	-1.644299834521098
93	-6585.064767126306	-6586.709066960827	6.3	-6585.064767126306	-1.644299834521098
94	-6585.061116452212	-6587.225504501226	6.4	-6585.061116452212	-2.164388049013783
95	-6585.060483443228	-6586.836371824986	6.4	-6585.060483443228	-1.7758883817582254
96	-6585.060066853657	-6587.3544309515455	6.5	-6585.060066853657	-2.2943640978883924
97	-6585.059762926113	-6586.631285116138	6.6	-6585.059762926113	-1.5715221900250704
98	-6585.056774735891	-6586.8016446859065	6.6	-6585.056774735891	-1.744869950015696
